document_id,borough,zip,block,lot,address,recorded_date,doc_amount,doc_type
2017102400887002,Brooklyn,11212,3637,57,664 OSBORN STREET,2017-10-24,954225,MTGE
2017102300816001,Brooklyn,11207,3773,132,414 VERMONT STREET,2017-10-23,12964.79,MTGE
2017102301105001,Bronx,10466,5093,4,1933 NEREID AVENUE,2017-10-23,93547.72,MTGE
2017101900203003,Queens,11412,10974,233,112-19 198TH   STREET,2017-10-23,744000,MTGE
2017101901117001,Queens,11433,12323,14,112-12 168TH   STREET,2017-10-20,351.42,MTGE
2017102000069003,Queens,11420,11685,16,116-20 130TH   STREET,2017-10-20,855000,MTGE
2017102000138002,Queens,11413,13489,69,145-33 231ST   STREET,2017-10-20,954225,MTGE
2017102000379001,Queens,11423,9905,32,184-03 JAMAICA AVENUE,2017-10-20,114681.63,MTGE
2017102000491001,Bronx,10466,4963,43,2210 STRANG AVENUE,2017-10-20,102721.42,MTGE
2017101901064002,Brooklyn,11234,7824,18,1971 TROY AVENUE,2017-10-20,817500,MTGE
2017101901070002,Brooklyn,11221,3194,47,895 WILLOUGHBY AVENUE,2017-10-20,954225,MTGE
2017101500100001,Queens,11422,13546,53,240-15 MAYDA ROAD,2017-10-19,125284.67,MTGE
2017101700372002,Queens,11412,11039,37,115-11 198TH   STREET,2017-10-19,652500,MTGE
2017101700815001,Queens,11420,11689,30,133-17 FOCH BOULEVARD,2017-10-19,92180.56,MTGE
2017101701278001,Queens,11435,11936,51,143-17 110TH   AVENUE,2017-10-19,65765.11,MTGE
2017101600606001,Queens,11417,9148,34,107-54 88TH   STREET,2017-10-18,102254.26,MTGE
2017101701190001,Brooklyn,11234,7883,46,5816 AVENUE M,2017-10-18,93023.2,MTGE
2017082500191001,Queens,11416,9039,51,94-15 96TH   STREET,2017-10-16,90043.88,MTGE
2017100800017002,Queens,11355,5151,46,137-09 MULBERRY AVENUE,2017-10-13,954225,CORRM
2017101200038002,Brooklyn,11212,4594,91,63 EAST 91ST   STREET,2017-10-13,900000,MTGE
2017092500473003,Queens,11419,9494,18,127-27 102ND   AVENUE,2017-10-12,637500,MTGE
2017092900186004,Queens,11417,11497,16,96-06 134TH AVENUE,2017-10-12,727500,MTGE
2017101100550003,Brooklyn,11221,1639,23,512A MONROE STREET,2017-10-12,954225,MTGE
2017101100623002,Queens,11423,10484,108,90-06 204TH   STREET,2017-10-12,802500,MTGE
2017100900451002,Manhattan,10031,2050,82,10 HAMILTON TERRACE,2017-10-10,954225,MTGE
2017073100901002,Brooklyn,11234,7799,46,1365 EAST 51ST   STREET,2017-10-06,117164.09,MTGE
2017100500900001,Queens,11412,12623,52,118-31 198TH   STREET,2017-10-06,92115.22,MTGE
2017100501059002,Bronx,10467,4632,26,3359 BARNES AVENUE,2017-10-06,75399.32,MTGE
2017100600530002,Queens,11369,1367,85,26-23 93RD   STREET,2017-10-06,954225,MTGE
2017081800775001,Bronx,10466,4853,47,4056 BARNES AVE,2017-10-05,147095.86,MTGE
2017092901202001,Queens,11385,3517,29,70-12 60TH LANE,2017-10-05,65571.5,MTGE
2017100400905002,Queens,11354,4791,38,146-45 25TH   DRIVE,2017-10-05,954225,MTGE
2017100400950002,Queens,11379,2887,9,85-18 60TH   ROAD,2017-10-05,954225,MTGE
2017100401004002,Queens,11429,11222,1,223-45 113TH   AVENUE,2017-10-05,600000,MTGE
2017100500066002,Queens,11411,11273,6,114-127 228TH   STREET,2017-10-05,667500,MTGE
2017100500201002,Brooklyn,11212,3553,39,688 SARATOGA AVENUE,2017-10-05,637500,MTGE
2017100500396001,Brooklyn,11234,7823,31,4124 KINGS HIGHWAY,2017-10-05,1703.46,MTGE
2017100500523001,Bronx,10465,5449,28,2969 LAWTON AVENUE,2017-10-05,94970.44,MTGE
2017092800756001,Queens,11434,12224,31,155-50 116TH   AVENUE,2017-10-04,128932.26,MTGE
2017100400327001,Queens,11413,12964,246,133-24 226TH   STREET,2017-10-04,134489.77,MTGE
2017100400329001,Bronx,10470,3379,68,263 EAST 238 STREET,2017-10-04,28549.67,MTGE
2017100300146001,Brooklyn,11212,3628,24,579 OSBORN STREET,2017-10-03,87249.54,MTGE
2017100300206001,Queens,11432,9828,16,172-11 90TH   AVENUE,2017-10-03,102371.23,MTGE
2017100300245002,Brooklyn,11234,8504,22,1949 EAST 37TH   STREET,2017-10-03,840000,MTGE
2017100300836002,Brooklyn,11234,7762,36,907 EAST 58TH   STREET,2017-10-03,170240.77,MTGE
2017082500085001,Queens,11433,10205,44,111-24 168TH   STREET,2017-10-02,64743.98,MTGE
2017100200456002,Queens,11413,13118,69,135-50 224TH   STREET,2017-10-02,720000,MTGE
2017100200460001,Queens,11429,11197,121,218-59 110TH   AVENUE,2017-10-02,15196.22,MTGE
2017100200970002,Queens,11434,12330,65,166-07 115TH   AVENUE,2017-10-02,640500,MTGE
2017092800174002,Queens,11377,2295,29,50-29 45TH   STREET,2017-09-29,954225,MTGE
2017092900489001,Queens,11434,12317,43,140-16 LATHAM LANE,2017-09-29,51134.16,MTGE
2017092900724002,Queens,11432,9792,52,161-03 84TH   ROAD,2017-09-29,907500,MTGE
2017092800194001,Brooklyn,11236,8075,5,8415 AVENUE N,2017-09-28,72708.09,MTGE
2017092800426002,Brooklyn,11216,1846,72,215 MACON STREET,2017-09-28,954225,MTGE
2017092800523002,Queens,11357,5762,62,166-37 23RD   AVENUE,2017-09-28,954225,MTGE
2017092800527002,Brooklyn,11236,8185,44,1054 EAST 98TH   STREET,2017-09-28,72717.81,MTGE
2017092800269001,Bronx,10466,5007,50,1767 BUSSING AVENUE,2017-09-28,101838.76,MTGE
2017092701281003,Queens,11419,9581,68,104-65 127TH   STREET,2017-09-28,178596.35,MTGE
2017090700113002,Brooklyn,11234,7874,44,4910 AVENUE M,2017-09-27,787500,MTGE
2017091900863002,Queens,11691,15753,58,6-28 NASBY PLACE,2017-09-27,592500,MTGE
2017092000240002,Queens,11413,13709,10,229-20 147TH   AVENUE,2017-09-27,618000,MTGE
2017092700051002,Queens,11412,11068,85,116-17 196TH   STREET,2017-09-27,690000,MTGE
2017092700299001,Queens,11434,12199,40,159-01 116TH   AVENUE,2017-09-27,145385.25,MTGE
2017092700344002,Brooklyn,11216,1832,15,120 JEFFERSON AVENUE,2017-09-27,954225,MTGE
2017092700462001,Bronx,10465,5343,8,3145 BAISLEY AVENUE,2017-09-27,133949.12,MTGE
2017092700534002,Queens,11413,12708,15,192-10 122ND   AVENUE,2017-09-27,27706.54,MTGE
2017090601136003,Queens,11413,13183,4,228-15 141ST AVENUE,2017-09-26,88500,MTGE
2017092501271003,Brooklyn,11208,4478,119,486 MONTAUK AVENUE,2017-09-26,111178.71,MTGE
2017092600036002,Queens,11412,12629,38,200-07 119TH   AVENUE,2017-09-26,675000,MTGE
2017092600099003,Brooklyn,11236,8236,16,1427 REMSEN AVENUE,2017-09-26,922500,MTGE
2017092600153001,Bronx,10466,5038,65,664 EAST 237 STREET,2017-09-26,143133.11,MTGE
2017092600296001,Queens,11416,9079,27,101-17 78TH   STREET,2017-09-26,128737.43,MTGE
2017092600345002,Brooklyn,11220,818,76,715 54TH   STREET,2017-09-26,954225,MTGE
2017092600800002,Queens,11423,10848,27,201-01 100TH   AVENUE,2017-09-26,667500,MTGE
2017092600833002,Queens,11377,1206,22,53-36 37TH   ROAD,2017-09-26,954225,MTGE
2017092600895002,Queens,11433,10149,49,108-24 UNION HALL STREET,2017-09-26,652500,MTGE
2017092600995001,Brooklyn,11213,1378,5,227 SCHENECTADY AVENUE,2017-09-26,59792.12,MTGE
2017092000840003,Bronx,10469,4555,63,2905 HONE AVENUE,2017-09-25,825000,MTGE
2017092200949003,Queens,11422,13675,23,257-34 149TH   AVENUE,2017-09-25,72360.68,MTGE
2017092201132002,Brooklyn,11207,4063,42,544 ASHFORD STREET,2017-09-25,14949.95,MTGE
2017092500028002,Brooklyn,11207,3801,126,416 WILLIAMS AVENUE,2017-09-25,615000,MTGE
2017092500454001,Brooklyn,11236,8030,16,20 PAERDEGAT 2 STREET,2017-09-25,148296.99,MTGE
2017092500529001,Queens,11434,12187,20,155-26 114TH   ROAD,2017-09-25,98297.61,MTGE
2017092500880003,Brooklyn,11203,4862,20,82 EAST 42ND   STREET,2017-09-25,954225,MTGE
2017092500899001,Bronx,10473,3561,17,616 LELAND AVENUE,2017-09-25,77095.01,MTGE
2017091500034002,Queens,11413,12855,125,226-52 129TH   AVENUE,2017-09-22,675000,MTGE
2017092200321001,Brooklyn,11234,8495,125,1663 EAST 55TH   STREET,2017-09-22,92753.77,MTGE
2017092200403002,Queens,11355,5151,46,137-09 MULBERRY AVENUE,2017-09-22,954225,MTGE
2017092200483001,Brooklyn,11226,5194,60,353 EAST 28TH   STREET,2017-09-22,262785.14,MTGE
2017092200632002,Brooklyn,11203,4919,41,451 EAST 34TH   STREET,2017-09-22,795000,MTGE
2017092100279001,Queens,11369,1371,82,25-17 97TH   STREET,2017-09-21,111214.42,MTGE
2017091900722001,Queens,11434,12243,5,119-07 LAKEVIEW BOULEVARD E,2017-09-20,109153.96,MTGE
2017091901419002,Queens,11433,12146,24,109-40 156TH   STREET,2017-09-20,142963.64,MTGE
2017091800978001,Brooklyn,11236,8165,28,1017 EAST 96TH   STREET,2017-09-19,167157.47,MTGE
2017091801049002,Queens,11411,11310,51,115-110 229TH   STREET,2017-09-19,675000,MTGE
2017091801222002,Brooklyn,11206,1769,165,227A HART STREET,2017-09-19,954225,MTGE
2017091900223002,Queens,11411,11022,81,114-08 FRANCIS LEWIS BLVD,2017-09-19,937500,MTGE
2017091900620002,Queens,11434,13312,137,177-59 MEADOW ROAD,2017-09-19,109959.86,MTGE
2017091200857001,Bronx,10467,3331,30,3080 DECATUR AVENUE,2017-09-18,176247.98,MTGE
2017091200980003,Queens,11432,9874,1,17119 84TH ROAD,2017-09-18,954225,MTGE
2017091800345001,Brooklyn,11207,4298,27,678 PENNSYLVANIA AVENUE,2017-09-18,116935.62,MTGE
2017091800456003,Queens,11429,11003,153,113-06 208TH STREET,2017-09-18,705000,MTGE
2017091100556002,Brooklyn,11221,3397,43,221 WEIRFIELD STREET,2017-09-15,954225,MTGE
2017091500248001,Queens,11436,12080,265,130-31 144TH   STREET,2017-09-15,53882.77,MTGE
2017081800111002,Queens,11433,10333,94,177-49 106TH   AVENUE,2017-09-14,115637.79,MTGE
2017091301041001,Brooklyn,11234,8393,43,1428 BERGEN COVE,2017-09-14,141833.54,MTGE
2017091301243002,Brooklyn,11221,1619,32,772 GREENE AVENUE,2017-09-14,954225,MTGE
2017091200485002,Queens,11419,9573,69,104-29 LEFFERTS BOULEVARD,2017-09-13,954225,MTGE
2017091300040002,Brooklyn,11223,7145,33,2233 WEST 5TH   STREET,2017-09-13,952500,MTGE
2017091300231002,Brooklyn,11210,4995,46,578 EAST 32ND   STREET,2017-09-13,938250,MTGE
2017091200662002,Queens,11436,12011,11,118-09 VAN WYCK EXPRESSWAY,2017-09-12,544500,MTGE
2017041300329003,Bronx,10466,4871,21,1023 EAST 224 STREET,2017-09-11,930000,MTGE
2017042100067002,Brooklyn,11228,6337,19,1130 85TH   STREET,2017-09-11,954225,MTGE
2017090500169003,Brooklyn,11226,5132,45,2141 BEVERLEY ROAD,2017-09-11,954225,MTGE
2017090600470003,Bronx,10475,5655,155,2523 HOLLERS AVENUE,2017-09-11,750000,MTGE
2017090800593002,Queens,11370,1395,6,83-10 31ST   AVENUE,2017-09-11,954225,MTGE
2017090800593002,Queens,11370,1395,7,N/A 31ST   AVENUE,2017-09-11,954225,MTGE
2017091100211002,Brooklyn,11234,7837,62,1216 EAST 58TH   STREET,2017-09-11,954225,MTGE
2017081400457003,Queens,11435,10019,3,10207 REMINGTON,2017-09-08,750000,MTGE
2017090500411003,Queens,11379,3771,52,7311 67TH DRIVE,2017-09-08,954225,MTGE
2017090700568002,Queens,11420,11687,18,116-26 132ND   STREET,2017-09-08,690000,MTGE
2017090700606001,Brooklyn,11208,4130,9,113 PINE STREET,2017-09-08,72538.01,MTGE
2017090701155001,Brooklyn,11234,7781,32,1129 EAST 55TH   STREET,2017-09-08,165681.2,MTGE
2017090800831002,Queens,11411,11271,96,227-12 114TH   DRIVE,2017-09-08,140719.16,MTGE
2017083100840001,Bronx,10469,4518,19,2728 PAULDING AVENUE,2017-09-07,124545.57,MTGE
2017090500792002,Bronx,10467,4656,56,673 EAST 221 STREET,2017-09-07,825000,MTGE
2017090600310001,Queens,11412,10978,44,112-44 203RD   STREET,2017-09-07,40716.83,MTGE
2017090600672001,Queens,11411,11234,138,216-68 114TH   AVENUE,2017-09-07,15482.91,MTGE
2017090601166001,Queens,11412,11019,135,114-11 202ND   STREET,2017-09-07,644.72,MTGE
2017090700654003,Queens,11414,14246,2039,102-23 DAVENPORT COURT,2017-09-07,675000,MTGE
2017090500878001,Queens,11412,10995,35,113-27 200TH   STREET,2017-09-06,2381.03,MTGE
2017083101179001,Bronx,10467,4647,19,3636 WILLETT,2017-09-06,9881.59,MTGE
2017090101022001,Queens,11104,210,35,5014 39TH PLACE,2017-09-06,954225,MTGE
2017090500333003,Brooklyn,11233,1521,41,60 ROCKAWAY AVENUE,2017-09-06,115900,MTGE
2017090500753002,Queens,11413,13037,6,139-11 SPRINGFIELD BLVD,2017-09-06,930000,MTGE
2017090500836002,Brooklyn,11236,8211,33,923 EAST 103 STREET,2017-09-06,954225,MTGE
2017090600074003,Bronx,10462,3970,38,1419 ZEREGA AVENUE,2017-09-06,907500,MTGE
2017090600120002,Brooklyn,11236,8298,63,1602 EAST 96TH   STREET,2017-09-06,805500,MTGE
2017083000971002,Bronx,10469,4612,4,1063 BURKE AVENUE,2017-09-05,765000,MTGE
2017090500347001,Bronx,10465,5453,168,2913 HARDING AVENUE,2017-09-05,62495.9,MTGE
2017082800437001,Queens,11414,14045,2,161-03 89TH   STREET,2017-09-01,938250,MTGE
2017083000061001,Bronx,,3432,1919,"101 HERON LANE, Unit 443",2017-09-01,115719.96,MTGE
2017083001319001,Brooklyn,11236,8079,44,8818 AVENUE M,2017-09-01,96900.34,MTGE
2017083100594002,Brooklyn,11236,4712,107,9109 AVENUE A,2017-09-01,712500,MTGE
2017083000761002,Brooklyn,11203,4865,29,617 LINDEN BOULEVARD,2017-08-31,825000,MTGE
2017083001250003,Queens,11426,7909,57,83-44 242ND   STREET,2017-08-31,757500,MTGE
2017083001317002,Queens,11418,9295,15,104-46 89TH   AVENUE,2017-08-31,877500,MTGE
2017083100404003,Brooklyn,11212,3814,14,471 POWELL STREET,2017-08-31,592500,MTGE
2017083100147002,Queens,11412,10372,47,186-17 LIBERTY AVENUE,2017-08-31,937500,MTGE
2017083100244001,Bronx,10469,4711,101,1311 HICKS STREET,2017-08-31,101464.04,MTGE
2017083000173002,Queens,11436,12058,9,128-15 140TH   STREET,2017-08-30,619500,MTGE
2017083000161003,Queens,11379,2967,1,62-01 80TH   STREET,2017-08-30,954225,MTGE
2017082900631001,Queens,11434,12517,32,172-38 125TH   AVENUE,2017-08-29,120748.1,MTGE
2017082900633001,Brooklyn,11203,4620,22,190 EAST 51ST   STREET,2017-08-29,111509.31,MTGE
2017082900901001,Queens,11434,12474,33,179-18 LESLIE ROAD,2017-08-29,98703.53,MTGE
2017081100014002,Brooklyn,11236,7985,70,668 EAST 81ST STREET,2017-08-28,109647.57,MTGE
2017081500535004,Brooklyn,11228,5923,48,975 74TH   STREET,2017-08-28,954225,MTGE
2017081800729001,Bronx,10470,5118,100,4770 BARNES,2017-08-28,34225.97,MTGE
2017082401125002,Bronx,10466,4846,8,757 EAST 232 STREET,2017-08-28,675000,MTGE
2017082500639002,Queens,11413,12857,27,231-25 125TH   AVENUE,2017-08-28,660000,MTGE
2017082500735002,Brooklyn,11236,8278,65,1544 EAST 95TH   STREET,2017-08-28,697500,MTGE
2017082501002002,Bronx,10468,3218,93,2312 ANDREWS AVENUE NORTH,2017-08-28,135282.58,MTGE
2017082800422001,Queens,11412,10430,203,113-08 HANNIBAL STREET,2017-08-28,5807.24,MTGE
2017082800651004,Queens,11420,11597,46,109-41 116TH   STREET,2017-08-28,690000,MTGE
2017082400307003,Queens,11357,4249,24,23-11 143RD   STREET,2017-08-28,954225,MTGE
2017081600485001,Bronx,10473,3494,9,1783 PATTERSON AVENUE,2017-08-25,102819.43,MTGE
2017082300544001,Brooklyn,11224,7047,106,3318 MERMAID AVENUE,2017-08-25,89811.04,MTGE
2017082300815002,Queens,11692,16081,28,321 BEACH 69 STREET,2017-08-25,622500,MTGE
2017082401063001,Queens,11691,15819,51,171 BEACH 27 STREET,2017-08-25,87496.26,MTGE
2017082101111002,Brooklyn,11208,4248,28,542 CHESTNUT STREET,2017-08-24,945000,MTGE
2017082300424001,Bronx,10473,3500,40,1900 LACOMBE AVENUE,2017-08-24,70864.98,MTGE
2017082300919001,Brooklyn,11203,4961,68,1215 TROY AVENUE,2017-08-24,98810.78,MTGE
2017082400389002,Brooklyn,11214,6898,63,168 BAY 44TH   STREET,2017-08-24,954225,MTGE
2017082400405002,Queens,11426,8577,42,82-08 246TH   STREET,2017-08-24,954225,MTGE
2017082400762003,Brooklyn,11208,4115,33,198 ETNA STREET,2017-08-24,810000,MTGE
2017062700751001,Bronx,10466,4865,36,923 EAST 229 STREET,2017-08-23,62050.78,MTGE
2017082200755003,Brooklyn,11229,8832,26,221 ALLEN AVENUE,2017-08-23,675000,MTGE
2017082201234001,Brooklyn,11236,8206,20,1163 EAST 98TH   STREET,2017-08-23,140436.53,MTGE
2017081700653001,Queens,11422,13672,50,257-27 148TH   ROAD,2017-08-22,127417.9,MTGE
2017082200288002,Queens,11428,10707,43,92-07 220TH   STREET,2017-08-22,840000,MTGE
2017081100813003,Brooklyn,11207,3896,6,92 SUNNYSIDE AVENUE,2017-08-21,900000,MTGE
2017081800684001,Brooklyn,11216,1208,35,1372 PACIFIC STREET,2017-08-21,133008.45,MTGE
2017081800779002,Queens,11369,1425,54,32-29 95TH   STREET,2017-08-21,954225,MTGE
2017081800883001,Queens,11434,12577,61,137-20 172ND   STREET,2017-08-21,61922.63,MTGE
2017081701313002,Queens,11355,6417,26,146-44 60TH   AVENUE,2017-08-18,954225,MTGE
2017081701432001,Queens,11411,11280,37,216-02 115TH   COURT,2017-08-18,41146.99,MTGE
2017080301317002,Queens,11379,3774,24,75-44 67TH   ROAD,2017-08-17,954225,MTGE
2017081400542002,Queens,11422,13226,40,13532 246 STREET,2017-08-17,660000,MTGE
2017081600319002,Bronx,10469,4704,41,1036 EAST 222 STREET,2017-08-17,712500,MTGE
2017081700196002,Queens,11413,12940,102,131-44 FRANCIS LEWIS BLVD,2017-08-17,720000,MTGE
2017081700831002,Queens,11420,11719,41,132-12 114TH   STREET,2017-08-17,802500,MTGE
2017081700998002,Queens,11422,13733,9,148-44 BROOKVILLE BOULEVARD,2017-08-17,954225,MTGE
2017081000698001,Brooklyn,11234,7852,20,1447 E 54TH STREET,2017-08-16,100643.51,MTGE
2017081500534003,Brooklyn,11215,1027,23,186 12TH   STREET,2017-08-16,954225,MTGE
2017081600212002,Queens,11434,12405,139,115-53 174TH   STREET,2017-08-16,885000,MTGE
2017081600327002,Brooklyn,11208,4227,33,488 LOGAN STREET,2017-08-16,75774.81,MTGE
2017081600400002,Bronx,10466,4959,40,2116 STRANG AVENUE,2017-08-16,161066.7,MTGE
2017081600783002,Brooklyn,11207,3776,19,385 BRADFORD STREET,2017-08-16,954225,MTGE
2017071800935003,Queens,11421,8838,42,7412 85TH ROAD,2017-08-15,954225,MTGE
2017072800194001,Brooklyn,11236,8244,8,9803 AVENUE L,2017-08-15,104687.7,MTGE
2017081400797001,Bronx,10469,4743,129,3307 EASTCHESTER ROAD,2017-08-15,82706.57,MTGE
2017081400816003,Queens,11413,13017,58,217-20 136TH   AVENUE,2017-08-15,697500,MTGE
2017081400919002,Brooklyn,11203,4962,11,716 EAST 46TH   STREET,2017-08-15,810000,MTGE
2017081500340001,Bronx,10469,4489,165,2411 LODOVICK AVENUE,2017-08-15,16764.11,MTGE
2017081500346001,Brooklyn,11233,1708,56,46 ROCHESTER AVENUE,2017-08-15,109957.13,MTGE
2017080400883001,Queens,11434,12280,39,155-09 134TH   AVENUE,2017-08-14,86826.2,MTGE
2017081000534003,Bronx,10466,4855,74,842 EAST 231ST STREET,2017-08-14,810000,MTGE
2017081100639001,Brooklyn,11208,4507,4,844 CRESCENT STREET,2017-08-14,59876.12,MTGE
2017081400454003,Queens,11433,10204,24,111-38 167TH   STREET,2017-08-14,487500,MTGE
2017081400513001,Queens,11434,12272,4,158-06 129TH   AVENUE,2017-08-14,116847.79,MTGE
2017081400878002,Queens,11429,10767,16,218-24 100TH   AVENUE,2017-08-14,735000,MTGE
2017081400079003,Brooklyn,11208,4267,49,654 CRESCENT STREET,2017-08-14,840000,MTGE
2017080300832002,Queens,11411,11292,18,115-37 228TH   STREET,2017-08-11,667500,MTGE
2017081000369002,Brooklyn,11225,1299,22,442 CROWN STREET,2017-08-11,954225,MTGE
2017081100366001,Queens,11412,11074,70,116-28 203RD   STREET,2017-08-11,82969.85,MTGE
2017071200056002,Brooklyn,11234,8504,16,1961 EAST 37TH   STREET,2017-08-10,116473.97,MTGE
2017080900542001,Bronx,10467,4641,33,3574 BRONX BOULEVARD,2017-08-10,1394.35,MTGE
2017080901046001,Bronx,10472,3772,39,1518 EAST 172 STREET,2017-08-10,176033.8,MTGE
2017080901048001,Brooklyn,11236,8266,42,10112 AVENUE L,2017-08-10,24331.35,MTGE
2017081000548002,Queens,11411,11081,18,116-01 208TH   STREET,2017-08-10,615000,MTGE
2017080800705001,Queens,11422,13208,24,133-39 244TH   STREET,2017-08-10,112969.34,MTGE
2017080800381003,Brooklyn,11208,4242,20,284 FORBELL STREET,2017-08-09,637500,MTGE
2017080800755001,Queens,11434,12196,55,114-19 159TH   STREET,2017-08-09,88863.31,MTGE
2017080800855001,Queens,11420,11727,15,130-43 120TH   STREET,2017-08-09,84318.29,MTGE
2017080800860002,Brooklyn,11235,8795,1,3002 VOORHIES AVENUE,2017-08-09,43295.98,MTGE
2017080800978002,Queens,11427,7917,20,8014 232ND STREET,2017-08-09,954225,MTGE
2017080801016002,Queens,11420,11694,18,131-06 FOCH BOULEVARD,2017-08-09,765000,MTGE
2017080700556001,Queens,11419,9533,48,104-75 110TH   STREET,2017-08-08,16029.55,MTGE
2017080700569001,Queens,11412,12682,24,120-40 197TH   STREET,2017-08-08,18663.37,MTGE
2017080701718002,Brooklyn,11236,7968,67,1034 REMSEN AVENUE,2017-08-08,10881.39,MTGE
2017080100844002,Brooklyn,11236,8280,28,1509 EAST 96TH   STREET,2017-08-07,954225,MTGE
2017080400737001,Queens,11411,11307,54,115-95 225TH   STREET,2017-08-07,63996.85,MTGE
2017080400890001,Bronx,10467,4544,39,3001 OLINVILLE AVENUE,2017-08-07,81531.8,MTGE
2017080401002002,Queens,11428,10752,49,222-15 DAVENPORT AVENUE,2017-08-07,855000,MTGE
2017080401660001,Queens,11422,13596,55,141-38 249TH   STREET,2017-08-07,119109.92,MTGE
2017080500081001,Bronx,10466,4826,19,677 EAST 224 STREET,2017-08-07,128883.3,MTGE
2017080500094001,Queens,11412,10943,232,110-08 204TH   STREET,2017-08-07,48478.45,MTGE
2017072800916001,Queens,11411,11029,148,114-16 211TH   STREET,2017-08-04,158204.62,MTGE
2017080300321002,Brooklyn,11208,4055,10,309 ATKINS AVENUE,2017-08-04,954225,MTGE
2017080300402002,Brooklyn,11203,4660,30,855 LINDEN BOULEVARD,2017-08-04,945000,MTGE
2017080300499003,Brooklyn,11236,8113,32,699 EAST 95TH   STREET,2017-08-04,900000,MTGE
2017080300991003,Queens,11413,12892,80,130-52 217TH   STREET,2017-08-04,645000,MTGE
2017080301162001,Queens,11429,10986,15,112-15 209TH   STREET,2017-08-04,453.17,MTGE
2017071100926002,Queens,11357,4881,36,23-06 163RD   STREET,2017-08-03,954225,MTGE
2017072500816003,Queens,11434,12214,15,153-20 119TH   ROAD,2017-08-03,645000,MTGE
2017080100618002,Brooklyn,11214,6246,35,7704 16TH   AVENUE,2017-08-03,954225,MTGE
2017080200662001,Brooklyn,11236,8290,53,10551 FLATLANDS 8 STREET,2017-08-03,80680.11,MTGE
2017080201154002,Queens,11428,10714,22,221-15 92ND   AVENUE,2017-08-03,787500,MTGE
2017080201429001,Queens,11413,13166,50,135-24 232ND   STREET,2017-08-03,69511.66,MTGE
2017072601308002,Queens,11434,12185,54,150-19 115TH AVENUE,2017-08-02,637500,MTGE
2017080100705001,Bronx,10465,5480,110,765 CLARENCE AVENUE,2017-08-02,175.4,MTGE
